# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Probability of Picking Optimal,Actual Probability
1,1100,7,71.6,377,0.4883876868,0.7698770666
1,1200,7,78.9,431,0.5365324043,0.7698770666
1,1300,7,86.2,471,0.4762067589,0.7698770666
1,1400,7,94,523,0.5124089068,0.7698770666
1,1500,7,100.3,581,0.5716983686,0.7698770666
1,1600,7,107.6,650,0.6666153907,0.7698770666
1,1700,7,115.4,712,0.6368083541,0.7698770666
1,1800,7,123.1,779,0.6880942713,0.7698770666
1,1900,7,129.5,839,0.6655323206,0.7698770666
1,2000,7,137.2,908,0.664433396,0.7698770666
1,2100,7,144.7,969,0.6760840497,0.7698770666
1,2200,7,153,1048,0.7330674873,0.7698770666
1,2300,7,160.5,1132,0.7926977391,0.7698770666
1,2400,7,167.7,1206,0.743426049,0.7698770666
1,2500,7,174.8,1278,0.7145567933,0.7698770666
1,2600,7,182.5,1342,0.6852595639,0.7698770666
1,2700,7,190.2,1409,0.6771864346,0.7698770666
1,2800,7,197.7,1467,0.6579978996,0.7698770666
1,2900,7,205.9,1545,0.7216029085,0.7698770666
1,3000,7,213.6,1618,0.7234770913,0.7698770666
1,3100,7,221.3,1695,0.7638153533,0.7698770666
1,3200,7,229.2,1771,0.7808858696,0.7698770666
1,3300,7,237.3,1850,0.779515685,0.7698770666
1,3400,7,245.2,1922,0.7468237389,0.7698770666
1,3500,7,253.4,1999,0.7685802604,0.7698770666
1,3600,7,261.4,2076,0.7724313928,0.7698770666
1,3700,7,268,2157,0.8182667962,0.7698770666
1,3800,7,275.1,2240,0.8364698013,0.7698770666
1,3900,7,283.1,2331,0.8904933243,0.7698770666
1,4000,7,290.8,2417,0.8720476127,0.7698770666
1,4100,7,298.2,2502,0.8776922038,0.7698770666
1,4200,7,306.2,2594,0.910281134,0.7698770666
1,4300,7,314,2691,0.947686396,0.7698770666
1,4400,7,322.2,2787,0.9535109921,0.7698770666
1,4500,7,329.8,2885,0.978341665,0.7698770666
1,4600,7,338,2980,0.9549935193,0.7698770666
1,4700,7,346.4,3077,0.9621158867,0.7698770666
1,4800,7,353.4,3176,0.9812534762,0.7698770666
1,4900,7,360.9,3274,0.9911781363,0.7698770666
1,5000,7,368.6,3374,0.9959311627,0.7698770666
2,0,1,0,0,0.1,0.9250484992
2,100,1,4.8,9,0.1265160471,0.9250484992
2,200,1,11,29,0.207606369,0.9250484992
2,300,1,17.7,48,0.2395927402,0.9250484992
2,400,1,24.9,82,0.3430913167,0.9250484992
2,500,1,32.7,109,0.3329780944,0.9250484992
2,600,1,41.4,151,0.4012706425,0.9250484992
2,700,1,50,197,0.4302956917,0.9250484992
2,800,1,58.9,247,0.4837104147,0.9250484992
2,900,1,67.6,295,0.4778482071,0.9250484992
2,1000,1,76.7,359,0.5690388481,0.9250484992
2,1100,1,86.1,422,0.618738723,0.9250484992
2,1200,1,95.5,486,0.6230065893,0.9250484992
2,1300,1,105.2,551,0.6694225733,0.9250484992
2,1400,1,114.7,621,0.6994286251,0.9250484992
2,1500,1,124.1,678,0.6269627865,0.9250484992
2,1600,1,133.2,733,0.6065677006,0.9250484992
2,1700,1,142.1,786,0.5429978838,0.9250484992
2,1800,1,151,855,0.6289819873,0.9250484992
2,1900,1,160.1,925,0.6753431836,0.9250484992
2,2000,1,169.8,987,0.6414315003,0.9250484992
2,2100,1,178.7,1054,0.657274058,0.9250484992
2,2200,1,187.9,1107,0.5659246642,0.9250484992
2,2300,1,196.8,1163,0.5790984069,0.9250484992
2,2400,1,205.8,1215,0.5531979661,0.9250484992
2,2500,1,214.7,1265,0.5465887067,0.9250484992
2,2600,1,223.6,1326,0.5524852629,0.9250484992
2,2700,1,232.5,1396,0.64510975,0.9250484992
2,2800,1,241.2,1462,0.6411824628,0.9250484992
2,2900,1,250.4,1527,0.6346856735,0.9250484992
2,3000,1,259.1,1591,0.6308591791,0.9250484992
2,3100,1,268.1,1650,0.6272955539,0.9250484992
2,3200,1,277.2,1704,0.5523451412,0.9250484992
2,3300,1,286.1,1757,0.548526454,0.9250484992
2,3400,1,294.6,1815,0.5804800998,0.9250484992
2,3500,1,303.6,1878,0.6283759187,0.9250484992
2,3600,1,312.7,1943,0.6393050723,0.9250484992
2,3700,1,322.3,2011,0.6674079722,0.9250484992
2,3800,1,331.6,2075,0.6449483612,0.9250484992
2,3900,1,340.9,2141,0.6516024386,0.9250484992
2,4000,1,350.4,2210,0.6809705213,0.9250484992
2,4100,1,359.8,2290,0.7435577273,0.9250484992
2,4200,1,368.4,2367,0.7606874448,0.9250484992
2,4300,1,377.9,2448,0.7822951069,0.9250484992
2,4400,1,386.5,2514,0.7022746515,0.9250484992
2,4500,1,396,2587,0.7086330343,0.9250484992
2,4600,1,404.9,2647,0.6369219842,0.9250484992
2,4700,1,414.3,2701,0.5639048644,0.9250484992
2,4800,1,423.9,2743,0.482501601,0.9250484992
2,4900,1,433.2,2794,0.5015847627,0.9250484992
2,5000,1,442.4,2845,0.5086078808,0.9250484992
3,0,8,0,0,0.1,0.9897083266
3,100,8,6.1,21,0.2208837589,0.9897083266
3,200,8,13.7,50,0.3115064176,0.9897083266
3,300,8,21.7,92,0.4287877789,0.9897083266
3,400,8,29.6,149,0.5930942209,0.9897083266
3,500,8,38.6,220,0.7045469252,0.9897083266
3,600,8,47.5,279,0.6875524178,0.9897083266
3,700,8,56.7,355,0.7688062631,0.9897083266
3,800,8,66,431,0.7968376847,0.9897083266
3,900,8,75.5,514,0.8384659269,0.9897083266
3,1000,8,84.6,593,0.8543867637,0.9897083266
3,1100,8,94.1,674,0.8443036493,0.9897083266
3,1200,8,103.8,760,0.8525735405,0.9897083266
3,1300,8,113.1,841,0.8433946991,0.9897083266
3,1400,8,122.6,917,0.8152654137,0.9897083266
3,1500,8,132.2,1006,0.882393218,0.9897083266
3,1600,8,142,1096,0.906965693,0.9897083266
3,1700,8,151.8,1188,0.9219324919,0.9897083266
3,1800,8,161.6,1281,0.9247751347,0.9897083266
3,1900,8,171.4,1373,0.9283653537,0.9897083266
3,2000,8,181.4,1469,0.9503919979,0.9897083266
3,2100,8,191.4,1569,0.9818418669,0.9897083266
3,2200,8,201.3,1668,0.9853502572,0.9897083266
3,2300,8,211.3,1767,0.9897878066,0.9897083266
3,2400,8,221,1867,0.9961475864,0.9897083266
3,2500,8,231,1967,0.998589892,0.9897083266
3,2600,8,240.9,2067,0.9994786413,0.9897083266
3,2700,8,250.9,2167,0.9998091659,0.9897083266
3,2800,8,260.7,2267,0.9999287303,0.9897083266
3,2900,8,270.6,2367,0.9999736495,0.9897083266
3,3000,8,280.6,2467,0.9999903549,0.9897083266
3,3100,8,290.4,2567,0.9999963979,0.9897083266
3,3200,8,300.3,2667,0.9999986682,0.9897083266
3,3300,8,310.2,2767,0.9999995076,0.9897083266
3,3400,8,320.2,2867,0.9999998198,0.9897083266
3,3500,8,330.1,2967,0.9999999334,0.9897083266
3,3600,8,340,3067,0.9999999754,0.9897083266
3,3700,8,349.9,3167,0.9999999909,0.9897083266
3,3800,8,359.7,3267,0.9999999966,0.9897083266
3,3900,8,369.6,3367,0.9999999987,0.9897083266
3,4000,8,379.6,3467,0.9999999995,0.9897083266
3,4100,8,389.5,3567,0.9999999998,0.9897083266
3,4200,8,399.4,3667,0.9999999999,0.9897083266
3,4300,8,409.3,3767,1,0.9897083266
3,4400,8,419.2,3867,1,0.9897083266
3,4500,8,429.2,3967,1,0.9897083266
3,4600,8,439.2,4067,1,0.9897083266
3,4700,8,449,4167,1,0.9897083266
3,4800,8,458.8,4267,1,0.9897083266
3,4900,8,468.4,4367,1,0.9897083266
3,5000,8,477.9,4467,1,0.9897083266
4,0,6,0,0,0.1,0.8912385962
4,100,6,5,7,0.1093530276,0.8912385962
4,200,6,10,23,0.1842061856,0.8912385962
4,300,6,16.8,46,0.2570298307,0.8912385962
4,400,6,24,73,0.2997913946,0.8912385962
4,500,6,31,106,0.3447714193,0.8912385962
4,600,6,39.1,135,0.3079887625,0.8912385962
4,700,6,47,168,0.3535743461,0.8912385962
4,800,6,55.6,213,0.4218754533,0.8912385962
4,900,6,64.4,254,0.432419678,0.8912385962
4,1000,6,73.2,310,0.5026882592,0.8912385962
4,1100,6,81.7,349,0.46009932,0.8912385962
4,1200,6,90.4,377,0.3801359749,0.8912385962
4,1300,6,99.3,406,0.3205564737,0.8912385962
4,1400,6,107.6,442,0.363452135,0.8912385962
4,1500,6,116.5,485,0.3825680059,0.8912385962
4,1600,6,125.6,517,0.3401490723,0.8912385962
4,1700,6,134.7,551,0.3614257654,0.8912385962
4,1800,6,142.8,587,0.3670364329,0.8912385962
4,1900,6,151.2,631,0.4125023359,0.8912385962
4,2000,6,159.5,674,0.4167513373,0.8912385962
4,2100,6,167.9,708,0.3968206159,0.8912385962
4,2200,6,176.8,750,0.400065456,0.8912385962
4,2300,6,184.7,789,0.4103101792,0.8912385962
4,2400,6,193.2,823,0.3755553818,0.8912385962
4,2500,6,201.5,865,0.4024969919,0.8912385962
4,2600,6,209.7,904,0.4284869629,0.8912385962
4,2700,6,218.7,955,0.4981843057,0.8912385962
4,2800,6,227.6,1009,0.5190661425,0.8912385962
4,2900,6,235.8,1066,0.5585170168,0.8912385962
4,3000,6,244.2,1117,0.5479166711,0.8912385962
4,3100,6,253.2,1171,0.546318882,0.8912385962
4,3200,6,261.8,1233,0.6018165375,0.8912385962
4,3300,6,270.2,1287,0.5896988476,0.8912385962
4,3400,6,278.8,1344,0.574689009,0.8912385962
4,3500,6,287.2,1391,0.5309150693,0.8912385962
4,3600,6,296.1,1451,0.5958806506,0.8912385962
4,3700,6,304.4,1513,0.6267982676,0.8912385962
4,3800,6,312.8,1570,0.5732323964,0.8912385962
4,3900,6,322.1,1632,0.5968930305,0.8912385962
4,4000,6,330.9,1689,0.577050312,0.8912385962
4,4100,6,339.4,1763,0.6870865919,0.8912385962
4,4200,6,348.5,1828,0.6729881434,0.8912385962
4,4300,6,357.2,1891,0.6581300519,0.8912385962
4,4400,6,365.8,1958,0.6672051386,0.8912385962
4,4500,6,375.2,2026,0.6629673973,0.8912385962
4,4600,6,384.3,2080,0.5757453094,0.8912385962
4,4700,6,392.8,2126,0.5085238825,0.8912385962
4,4800,6,400.6,2188,0.603480374,0.8912385962
4,4900,6,409.6,2257,0.668513329,0.8912385962
4,5000,6,418.5,2314,0.6202886739,0.8912385962
5,0,7,0,0,0.1,0.9685175999
5,100,7,6.4,11,0.1246834902,0.9685175999
5,200,7,12.9,20,0.1367304405,0.9685175999
5,300,7,20.5,38,0.1953796194,0.9685175999
5,400,7,28.2,65,0.263051639,0.9685175999
5,500,7,36.2,94,0.3134475883,0.9685175999
5,600,7,43.4,116,0.3096650374,0.9685175999
5,700,7,51.3,147,0.3384337878,0.9685175999
5,800,7,59.7,180,0.3575704905,0.9685175999
5,900,7,68.8,219,0.4078213166,0.9685175999
5,1000,7,77.5,261,0.4344954552,0.9685175999
5,1100,7,86.1,314,0.5445055972,0.9685175999
5,1200,7,95.2,365,0.5695626177,0.9685175999
5,1300,7,104.2,429,0.6399244716,0.9685175999
5,1400,7,112.8,491,0.6700671857,0.9685175999
5,1500,7,122.1,559,0.6963241839,0.9685175999
5,1600,7,131.2,636,0.7904259658,0.9685175999
5,1700,7,140.5,712,0.7867301009,0.9685175999
5,1800,7,149.3,792,0.833603164,0.9685175999
5,1900,7,158.5,879,0.8723484836,0.9685175999
5,2000,7,167.7,964,0.8829551705,0.9685175999
5,2100,7,177,1056,0.9185271155,0.9685175999
5,2200,7,186.3,1147,0.935844475,0.9685175999
5,2300,7,195.9,1234,0.8901611733,0.9685175999
5,2400,7,205.2,1325,0.9237335184,0.9685175999
5,2500,7,214.5,1418,0.9521786289,0.9685175999
5,2600,7,224.3,1515,0.9632416627,0.9685175999
5,2700,7,233.8,1613,0.9797406877,0.9685175999
5,2800,7,243.5,1712,0.9866614329,0.9685175999
5,2900,7,253.4,1811,0.9950683364,0.9685175999
5,3000,7,263.2,1911,0.9981581998,0.9685175999
5,3100,7,272.9,2011,0.9993052055,0.9685175999
5,3200,7,282.4,2111,0.9997325763,0.9685175999
5,3300,7,291.9,2211,0.9998970697,0.9685175999
5,3400,7,301.6,2311,0.9999611709,0.9685175999
5,3500,7,311.3,2411,0.9999853522,0.9685175999
5,3600,7,320.7,2511,0.9999943052,0.9685175999
5,3700,7,330.3,2611,0.99999783,0.9685175999
5,3800,7,339.8,2711,0.9999991648,0.9685175999
5,3900,7,349.3,2811,0.9999996785,0.9685175999
5,4000,7,359,2911,0.9999998787,0.9685175999
5,4100,7,368.6,3011,0.9999999538,0.9685175999
5,4200,7,378.3,3111,0.9999999826,0.9685175999
5,4300,7,388.1,3211,0.9999999935,0.9685175999
5,4400,7,398,3311,0.9999999976,0.9685175999
5,4500,7,407.7,3411,0.9999999991,0.9685175999
5,4600,7,417.5,3511,0.9999999997,0.9685175999
5,4700,7,427.2,3611,0.9999999999,0.9685175999
5,4800,7,436.8,3711,1,0.9685175999
5,4900,7,446.4,3811,1,0.9685175999
5,5000,7,456.2,3911,1,0.9685175999
6,0,2,0,0,0.1,0.9664500497
6,100,2,7.4,19,0.1832714447,0.9664500497
6,200,2,14.2,32,0.1753565264,0.9664500497
6,300,2,22.3,54,0.2301415094,0.9664500497
6,400,2,31,84,0.2968545283,0.9664500497
6,500,2,39.5,109,0.2931967796,0.9664500497
6,600,2,47.8,134,0.308631997,0.9664500497
6,700,2,56.6,167,0.3307361599,0.9664500497
6,800,2,65.4,196,0.3307499258,0.9664500497
6,900,2,74.2,248,0.4551448089,0.9664500497
6,1000,2,83.3,284,0.4030672354,0.9664500497
6,1100,2,92.5,308,0.3109131977,0.9664500497
6,1200,2,101.3,349,0.3886917864,0.9664500497
6,1300,2,110.2,383,0.3736272909,0.9664500497
6,1400,2,119.7,427,0.4351639183,0.9664500497
6,1500,2,128.4,475,0.4856894201,0.9664500497
6,1600,2,137.7,521,0.4794166082,0.9664500497
6,1700,2,146.7,562,0.4665886699,0.9664500497
6,1800,2,155.7,603,0.4543167492,0.9664500497
6,1900,2,164.7,645,0.4468992148,0.9664500497
6,2000,2,174.1,704,0.5357825046,0.9664500497
6,2100,2,183.6,758,0.5435221094,0.9664500497
6,2200,2,193.2,804,0.5140974208,0.9664500497
6,2300,2,202.6,863,0.5766690718,0.9664500497
6,2400,2,212.3,920,0.5813826131,0.9664500497
6,2500,2,221.7,983,0.6294656112,0.9664500497
6,2600,2,231.3,1059,0.7079973085,0.9664500497
6,2700,2,240.5,1138,0.766309552,0.9664500497
6,2800,2,250,1211,0.7407643308,0.9664500497
6,2900,2,260,1292,0.7893040043,0.9664500497
6,3000,2,269.5,1374,0.8089149348,0.9664500497
6,3100,2,278.7,1463,0.8831799499,0.9664500497
6,3200,2,288.4,1555,0.9114277694,0.9664500497
6,3300,2,298.1,1646,0.9041708937,0.9664500497
6,3400,2,308,1732,0.8691908372,0.9664500497
6,3500,2,317.7,1817,0.8545583876,0.9664500497
6,3600,2,327.4,1904,0.8688117506,0.9664500497
6,3700,2,337.3,1987,0.8462462451,0.9664500497
6,3800,2,347,2077,0.8782765561,0.9664500497
6,3900,2,356.5,2160,0.8600917051,0.9664500497
6,4000,2,365.9,2236,0.8008673727,0.9664500497
6,4100,2,375.7,2316,0.8184045677,0.9664500497
6,4200,2,384.9,2404,0.860184651,0.9664500497
6,4300,2,394.6,2489,0.8499669153,0.9664500497
6,4400,2,404.1,2579,0.8837073566,0.9664500497
6,4500,2,414,2671,0.9093792975,0.9664500497
6,4600,2,423.9,2762,0.9092301541,0.9664500497
6,4700,2,433.7,2856,0.9384164315,0.9664500497
6,4800,2,443.3,2943,0.9049528475,0.9664500497
6,4900,2,453,3032,0.8886507365,0.9664500497
6,5000,2,462.7,3120,0.8887350427,0.9664500497
7,0,3,0,0,0.1,0.948278127
7,100,3,4,23,0.2565073929,0.948278127
7,200,3,9.9,54,0.3831034818,0.948278127
7,300,3,16,98,0.5171864601,0.948278127
7,400,3,23.7,151,0.584530434,0.948278127
7,500,3,32.2,212,0.6638793019,0.948278127
7,600,3,41.2,292,0.7807994238,0.948278127
7,700,3,50.4,369,0.7969895046,0.948278127
7,800,3,59.6,440,0.7645474082,0.948278127
7,900,3,68.7,518,0.7832162416,0.948278127
7,1000,3,78.5,598,0.800234856,0.948278127
7,1100,3,88.1,678,0.8041497905,0.948278127
7,1200,3,97.5,756,0.8114009757,0.948278127
7,1300,3,107,831,0.7887470747,0.948278127
7,1400,3,116.7,916,0.8352941578,0.948278127
7,1500,3,126.2,991,0.8022984272,0.948278127
7,1600,3,135.2,1075,0.8385580497,0.948278127
7,1700,3,143.9,1149,0.7933114891,0.948278127
7,1800,3,153.4,1228,0.7909025007,0.948278127
7,1900,3,162.7,1313,0.8378699348,0.948278127
7,2000,3,172.4,1401,0.8758486259,0.948278127
7,2100,3,181.9,1490,0.9020996359,0.948278127
7,2200,3,191.1,1573,0.8776924637,0.948278127
7,2300,3,199.8,1663,0.9200504737,0.948278127
7,2400,3,208.7,1758,0.948187844,0.948278127
7,2500,3,218,1855,0.9534451494,0.948278127
7,2600,3,227.5,1953,0.9718809905,0.948278127
7,2700,3,236.9,2051,0.9796441626,0.948278127
7,2800,3,246,2151,0.9918437283,0.948278127
7,2900,3,255.1,2251,0.9967319071,0.948278127
7,3000,3,264.6,2345,0.9663110242,0.948278127
7,3100,3,274.2,2440,0.966187488,0.948278127
7,3200,3,283.8,2536,0.9705634641,0.948278127
7,3300,3,293.5,2632,0.9693892474,0.948278127
7,3400,3,303,2730,0.9781708122,0.948278127
7,3500,3,312.8,2827,0.9769550142,0.948278127
7,3600,3,322.1,2923,0.9784285973,0.948278127
7,3700,3,331.5,3021,0.9871381534,0.948278127
7,3800,3,340.7,3118,0.980105771,0.948278127
7,3900,3,349.7,3215,0.986194622,0.948278127
7,4000,3,358.3,3314,0.9874936042,0.948278127
7,4100,3,367.9,3414,0.9952344739,0.948278127
7,4200,3,377.7,3514,0.9982202462,0.948278127
7,4300,3,386.3,3614,0.9992501288,0.948278127
7,4400,3,395.9,3714,0.9997142638,0.948278127
7,4500,3,405.2,3814,0.9998877882,0.948278127
7,4600,3,414.9,3914,0.9999576696,0.948278127
7,4700,3,424.5,4014,0.9999838701,0.948278127
7,4800,3,434.1,4114,0.9999938538,0.948278127
7,4900,3,443.2,4214,0.9999975373,0.948278127
7,5000,3,452.9,4314,0.999999071,0.948278127
8,0,0,0,0,0.1,0.9885724835
8,100,0,5.3,9,0.1248874106,0.9885724835
8,200,0,12.3,35,0.2420857825,0.9885724835
8,300,0,20.1,80,0.4049747453,0.9885724835
8,400,0,28,117,0.4506549176,0.9885724835
8,500,0,36.5,162,0.5121043515,0.9885724835
8,600,0,45.2,211,0.551403721,0.9885724835
8,700,0,54.3,275,0.6427740221,0.9885724835
8,800,0,63.9,344,0.6825740643,0.9885724835
8,900,0,73.4,417,0.7494425347,0.9885724835
8,1000,0,83,502,0.823126767,0.9885724835
8,1100,0,93,587,0.8482214046,0.9885724835
8,1200,0,102.8,675,0.8809887453,0.9885724835
8,1300,0,112.3,762,0.8842579173,0.9885724835
8,1400,0,121.9,841,0.8349739099,0.9885724835
8,1500,0,131.8,928,0.8455682248,0.9885724835
8,1600,0,141.8,1013,0.8516627271,0.9885724835
8,1700,0,151.6,1102,0.8812121885,0.9885724835
8,1800,0,161.4,1193,0.9061381543,0.9885724835
8,1900,0,171.1,1280,0.8887273518,0.9885724835
8,2000,0,181,1371,0.9107019915,0.9885724835
8,2100,0,190.7,1460,0.902468157,0.9885724835
8,2200,0,200.4,1547,0.8751736731,0.9885724835
8,2300,0,210.4,1638,0.8932287688,0.9885724835
8,2400,0,220.4,1722,0.8570611395,0.9885724835
8,2500,0,230.2,1808,0.8489283782,0.9885724835
8,2600,0,240.1,1889,0.8470107127,0.9885724835
8,2700,0,249.7,1968,0.8081997324,0.9885724835
8,2800,0,259.7,2062,0.8963254153,0.9885724835
8,2900,0,269.6,2160,0.9488918495,0.9885724835
8,3000,0,279.6,2253,0.9329375513,0.9885724835
8,3100,0,289.6,2347,0.9399228069,0.9885724835
8,3200,0,299.4,2445,0.9624497401,0.9885724835
8,3300,0,309.3,2541,0.9573612775,0.9885724835
8,3400,0,319.3,2640,0.9802633519,0.9885724835
8,3500,0,329.1,2740,0.9926290669,0.9885724835
8,3600,0,339,2840,0.9972747476,0.9885724835
8,3700,0,348.9,2940,0.9989923934,0.9885724835
8,3800,0,358.7,3040,0.9996236949,0.9885724835
8,3900,0,368.6,3140,0.9998608689,0.9885724835
8,4000,0,378.5,3240,0.9999485591,0.9885724835
8,4100,0,388.3,3340,0.9999807887,0.9885724835
8,4200,0,398.2,3440,0.999992897,0.9885724835
8,4300,0,408.2,3540,0.9999974001,0.9885724835
8,4400,0,418.2,3640,0.9999990483,0.9885724835
8,4500,0,428.2,3740,0.9999996517,0.9885724835
8,4600,0,438.2,3840,0.9999998725,0.9885724835
8,4700,0,448.1,3940,0.9999999529,0.9885724835
8,4800,0,458,4040,0.9999999826,0.9885724835
8,4900,0,467.8,4140,0.9999999935,0.9885724835
8,5000,0,477.6,4240,0.9999999976,0.9885724835
9,0,0,0,0,0.1,0.8583863853
9,100,0,4.1,7,0.1168729343,0.8583863853
9,200,0,8.7,19,0.1655914934,0.8583863853
9,300,0,13.7,42,0.2619710904,0.8583863853
9,400,0,18.7,63,0.3060228119,0.8583863853
9,500,0,24.6,103,0.4061878847,0.8583863853
9,600,0,30.3,136,0.4558741998,0.8583863853
9,700,0,35.7,175,0.4964462799,0.8583863853
9,800,0,43.2,228,0.5972625215,0.8583863853
9,900,0,50.2,299,0.6871798159,0.8583863853
9,1000,0,58.5,371,0.748440444,0.8583863853
9,1100,0,66.1,441,0.7528629791,0.8583863853
9,1200,0,74.4,516,0.7941064706,0.8583863853
9,1300,0,82,589,0.7871334497,0.8583863853
9,1400,0,90.6,677,0.8742213445,0.8583863853
9,1500,0,99.1,767,0.9121148617,0.8583863853
9,1600,0,108.3,856,0.9159375935,0.8583863853
9,1700,0,116.4,946,0.9242393105,0.8583863853
9,1800,0,124.9,1033,0.8964601482,0.8583863853
9,1900,0,133.3,1130,0.9469747776,0.8583863853
9,2000,0,141.9,1226,0.9651806996,0.8583863853
9,2100,0,149.8,1322,0.9842601564,0.8583863853
9,2200,0,157.7,1420,0.9862620832,0.8583863853
9,2300,0,166.5,1520,0.9943269318,0.8583863853
9,2400,0,174.5,1618,0.9974611703,0.8583863853
9,2500,0,183.7,1718,0.9989929026,0.8583863853
9,2600,0,192.1,1818,0.9995670599,0.8583863853
9,2700,0,200.3,1918,0.9998101049,0.8583863853
9,2800,0,208.8,2018,0.9999191825,0.8583863853
9,2900,0,217.6,2118,0.9999666264,0.8583863853
9,3000,0,225.3,2218,0.9999846074,0.8583863853
9,3100,0,233.9,2318,0.9999935146,0.8583863853
9,3200,0,242,2418,0.9999971266,0.8583863853
9,3300,0,250.6,2518,0.9999987894,0.8583863853
9,3400,0,259.6,2618,0.99999951,0.8583863853
9,3500,0,268.3,2718,0.9999997956,0.8583863853
9,3600,0,276.9,2818,0.9999999139,0.8583863853
9,3700,0,285.3,2918,0.999999963,0.8583863853
9,3800,0,294,3018,0.9999999846,0.8583863853
9,3900,0,302.7,3118,0.9999999936,0.8583863853
9,4000,0,311.4,3218,0.9999999973,0.8583863853
9,4100,0,320,3318,0.9999999989,0.8583863853
9,4200,0,329,3418,0.9999999995,0.8583863853
9,4300,0,337.9,3518,0.9999999998,0.8583863853
9,4400,0,346.6,3618,0.9999999999,0.8583863853
9,4500,0,355.3,3718,1,0.8583863853
9,4600,0,364.2,3818,1,0.8583863853
9,4700,0,373,3918,1,0.8583863853
9,4800,0,381.7,4018,1,0.8583863853
9,4900,0,390.6,4118,1,0.8583863853
9,5000,0,399.2,4218,1,0.8583863853
10,0,4,0,0,0.1,0.8013073499
10,100,4,3.5,10,0.1461473097,0.8013073499
10,200,4,7.2,38,0.2668226473,0.8013073499
10,300,4,12.5,66,0.3399648044,0.8013073499
10,400,4,18.1,115,0.474821394,0.8013073499
10,500,4,24.9,171,0.6122073748,0.8013073499
10,600,4,31.2,227,0.6732859569,0.8013073499
10,700,4,38.3,298,0.7566322877,0.8013073499
10,800,4,45.7,380,0.8322210228,0.8013073499
10,900,4,53.3,465,0.8596618685,0.8013073499
10,1000,4,60.5,549,0.8847250514,0.8013073499
10,1100,4,67.6,636,0.9006690086,0.8013073499
10,1200,4,75.2,730,0.9246905919,0.8013073499
10,1300,4,82.9,824,0.9417242977,0.8013073499
10,1400,4,91,921,0.9674913501,0.8013073499
10,1500,4,98.9,1019,0.9773685284,0.8013073499
10,1600,4,106.1,1115,0.9749554477,0.8013073499
10,1700,4,114.8,1214,0.9844535369,0.8013073499
10,1800,4,122.8,1314,0.9930425969,0.8013073499
10,1900,4,130.3,1414,0.996725939,0.8013073499
10,2000,4,138.8,1514,0.998606592,0.8013073499
10,2100,4,146.7,1614,0.9993701188,0.8013073499
10,2200,4,155.6,1713,0.9899414918,0.8013073499
10,2300,4,163.8,1813,0.9955881623,0.8013073499
10,2400,4,171.6,1913,0.9979855119,0.8013073499
10,2500,4,178.7,2011,0.9937040664,0.8013073499
10,2600,4,186.5,2111,0.9971252154,0.8013073499
10,2700,4,193.9,2211,0.9986334998,0.8013073499
10,2800,4,202,2311,0.9993945748,0.8013073499
10,2900,4,210,2411,0.9997290582,0.8013073499
10,3000,4,217.9,2511,0.9998775225,0.8013073499
10,3100,4,225.8,2611,0.9999446348,0.8013073499
10,3200,4,234.1,2711,0.9999759587,0.8013073499
10,3300,4,241.6,2811,0.9999886865,0.8013073499
10,3400,4,249.8,2911,0.9999950377,0.8013073499
10,3500,4,257.6,3011,0.9999977342,0.8013073499
10,3600,4,264.7,3111,0.99999889,0.8013073499
10,3700,4,272.8,3211,0.9999995082,0.8013073499
10,3800,4,280.5,3311,0.9999997732,0.8013073499
10,3900,4,288.4,3411,0.9999998975,0.8013073499
10,4000,4,296.5,3511,0.9999999546,0.8013073499
10,4100,4,304.3,3611,0.9999999793,0.8013073499
10,4200,4,312.5,3711,0.9999999909,0.8013073499
10,4300,4,320.7,3811,0.999999996,0.8013073499
10,4400,4,329.3,3911,0.9999999983,0.8013073499
10,4500,4,336.7,4011,0.9999999992,0.8013073499
10,4600,4,345.1,4111,0.9999999997,0.8013073499
10,4700,4,353.6,4211,0.9999999999,0.8013073499
10,4800,4,361.5,4311,0.9999999999,0.8013073499
10,4900,4,369.7,4411,1,0.8013073499
10,5000,4,377.4,4511,1,0.8013073499
11,0,0,0,0,0.1,0.9867675424
11,100,0,6,9,0.112960756,0.9867675424
11,200,0,13.1,16,0.1124186745,0.9867675424
11,300,0,20.2,26,0.1254517058,0.9867675424
11,400,0,27.7,35,0.1234505963,0.9867675424
11,500,0,35.7,43,0.1084580156,0.9867675424
11,600,0,43.3,48,0.08456228137,0.9867675424
11,700,0,51.6,53,0.06587658366,0.9867675424
11,800,0,60.7,62,0.08427939155,0.9867675424
11,900,0,70,69,0.0805967058,0.9867675424
11,1000,0,79.1,80,0.1159204984,0.9867675424
11,1100,0,88.6,88,0.1015870575,0.9867675424
11,1200,0,98.1,100,0.1116417614,0.9867675424
11,1300,0,107.3,120,0.1712046344,0.9867675424
11,1400,0,117.1,131,0.1451329056,0.9867675424
11,1500,0,126.9,149,0.1702672308,0.9867675424
11,1600,0,136.4,154,0.09318368974,0.9867675424
11,1700,0,146.2,165,0.1213383383,0.9867675424
11,1800,0,155.7,173,0.1029481818,0.9867675424
11,1900,0,165.4,185,0.09701163192,0.9867675424
11,2000,0,174.8,190,0.06715110725,0.9867675424
