# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Actual Probability
57,4900,9,456.7,4864,0.9354117689
57,5000,9,465.9,4964,0.9354117689
58,0,5,0,0,0.9308022425
58,100,5,4.9,1,0.9308022425
58,200,5,10.6,1,0.9308022425
58,300,5,16.6,1,0.9308022425
58,400,5,22.6,1,0.9308022425
58,500,5,28.8,1,0.9308022425
58,600,5,34.8,1,0.9308022425
58,700,5,41,1,0.9308022425
58,800,5,46,1,0.9308022425
58,900,5,52.1,1,0.9308022425
58,1000,5,58.2,1,0.9308022425
58,1100,5,64.5,1,0.9308022425
58,1200,5,69.8,1,0.9308022425
58,1300,5,74.8,1,0.9308022425
58,1400,5,80.8,1,0.9308022425
58,1500,5,86.6,1,0.9308022425
58,1600,5,92.6,1,0.9308022425
58,1700,5,98.4,1,0.9308022425
58,1800,5,103.8,1,0.9308022425
58,1900,5,109.2,1,0.9308022425
58,2000,5,114.2,1,0.9308022425
58,2100,5,119.9,1,0.9308022425
58,2200,5,125.7,1,0.9308022425
58,2300,5,131,1,0.9308022425
58,2400,5,136.3,1,0.9308022425
58,2500,5,141.7,1,0.9308022425
58,2600,5,147.1,1,0.9308022425
58,2700,5,151.7,1,0.9308022425
58,2800,5,156.8,1,0.9308022425
58,2900,5,161.9,1,0.9308022425
58,3000,5,166.7,1,0.9308022425
58,3100,5,171.7,1,0.9308022425
58,3200,5,176.8,1,0.9308022425
58,3300,5,182.2,1,0.9308022425
58,3400,5,187.8,1,0.9308022425
58,3500,5,193.5,1,0.9308022425
58,3600,5,199.2,1,0.9308022425
58,3700,5,205.1,1,0.9308022425
58,3800,5,210.8,1,0.9308022425
58,3900,5,216.4,1,0.9308022425
58,4000,5,222.5,1,0.9308022425
58,4100,5,228,1,0.9308022425
58,4200,5,234.2,1,0.9308022425
58,4300,5,239.7,1,0.9308022425
58,4400,5,246.5,1,0.9308022425
58,4500,5,251.5,1,0.9308022425
58,4600,5,257,1,0.9308022425
58,4700,5,262.7,1,0.9308022425
58,4800,5,268.4,1,0.9308022425
58,4900,5,274.4,1,0.9308022425
58,5000,5,280.3,1,0.9308022425
59,0,1,0,0,0.8180559597
59,100,1,7,1,0.8180559597
59,200,1,13.7,1,0.8180559597
59,300,1,20.9,1,0.8180559597
59,400,1,28.7,1,0.8180559597
59,500,1,36.9,1,0.8180559597
59,600,1,44.8,1,0.8180559597
59,700,1,52.2,1,0.8180559597
59,800,1,59.8,1,0.8180559597
59,900,1,67.1,1,0.8180559597
59,1000,1,74.4,1,0.8180559597
59,1100,1,81.9,1,0.8180559597
59,1200,1,88.4,1,0.8180559597
59,1300,1,95.9,1,0.8180559597
59,1400,1,103.5,1,0.8180559597
59,1500,1,111.4,1,0.8180559597
59,1600,1,119,1,0.8180559597
59,1700,1,126.4,1,0.8180559597
59,1800,1,133.5,1,0.8180559597
59,1900,1,140.6,1,0.8180559597
59,2000,1,147.6,1,0.8180559597
59,2100,1,155.1,1,0.8180559597
59,2200,1,162.4,1,0.8180559597
59,2300,1,169.7,1,0.8180559597
59,2400,1,177.1,1,0.8180559597
59,2500,1,184.5,1,0.8180559597
59,2600,1,191.8,1,0.8180559597
59,2700,1,199.6,1,0.8180559597
59,2800,1,207.5,1,0.8180559597
59,2900,1,214.8,1,0.8180559597
59,3000,1,221.9,1,0.8180559597
59,3100,1,229.3,1,0.8180559597
59,3200,1,236.1,1,0.8180559597
59,3300,1,243.9,1,0.8180559597
59,3400,1,251.3,1,0.8180559597
59,3500,1,258.5,1,0.8180559597
59,3600,1,265.5,1,0.8180559597
59,3700,1,273.3,1,0.8180559597
59,3800,1,280.7,1,0.8180559597
59,3900,1,287.6,1,0.8180559597
59,4000,1,295,1,0.8180559597
59,4100,1,302.4,1,0.8180559597
59,4200,1,309.6,1,0.8180559597
59,4300,1,317.1,1,0.8180559597
59,4400,1,325.1,1,0.8180559597
59,4500,1,333.1,1,0.8180559597
59,4600,1,341.2,1,0.8180559597
59,4700,1,348.3,1,0.8180559597
59,4800,1,355.6,1,0.8180559597
59,4900,1,363.8,1,0.8180559597
59,5000,1,370.9,1,0.8180559597
60,0,7,0,0,0.9192533158
60,100,7,8.8,76,0.9192533158
60,200,7,17.6,176,0.9192533158
60,300,7,27.2,276,0.9192533158
60,400,7,36.2,376,0.9192533158
60,500,7,45.5,476,0.9192533158
60,600,7,54.5,576,0.9192533158
60,700,7,64.3,676,0.9192533158
60,800,7,73.6,776,0.9192533158
60,900,7,82.8,876,0.9192533158
60,1000,7,92.2,976,0.9192533158
60,1100,7,101.6,1076,0.9192533158
60,1200,7,110.4,1176,0.9192533158
60,1300,7,119.9,1276,0.9192533158
60,1400,7,129.1,1376,0.9192533158
60,1500,7,138.6,1476,0.9192533158
60,1600,7,148,1576,0.9192533158
60,1700,7,157.6,1676,0.9192533158
60,1800,7,166.4,1776,0.9192533158
60,1900,7,175.4,1876,0.9192533158
60,2000,7,185.1,1976,0.9192533158
60,2100,7,194.3,2076,0.9192533158
60,2200,7,203.6,2176,0.9192533158
60,2300,7,212.4,2276,0.9192533158
60,2400,7,221.7,2376,0.9192533158
60,2500,7,231.2,2476,0.9192533158
60,2600,7,240.3,2576,0.9192533158
60,2700,7,249.7,2676,0.9192533158
60,2800,7,258.5,2776,0.9192533158
60,2900,7,267.4,2876,0.9192533158
60,3000,7,276.5,2976,0.9192533158
60,3100,7,285.8,3076,0.9192533158
60,3200,7,294.8,3176,0.9192533158
60,3300,7,303.6,3276,0.9192533158
60,3400,7,312.9,3376,0.9192533158
60,3500,7,322.1,3476,0.9192533158
60,3600,7,331.9,3576,0.9192533158
60,3700,7,340.8,3676,0.9192533158
60,3800,7,349.8,3776,0.9192533158
60,3900,7,359.2,3876,0.9192533158
60,4000,7,368.5,3976,0.9192533158
60,4100,7,378.1,4076,0.9192533158
60,4200,7,387.3,4176,0.9192533158
60,4300,7,396.3,4276,0.9192533158
60,4400,7,405.6,4376,0.9192533158
60,4500,7,414.5,4476,0.9192533158
60,4600,7,424,4576,0.9192533158
60,4700,7,432.8,4676,0.9192533158
60,4800,7,442.1,4776,0.9192533158
60,4900,7,451.6,4876,0.9192533158
60,5000,7,460.3,4976,0.9192533158
61,0,2,0,0,0.9301496913
61,100,2,8.7,11,0.9301496913
61,200,2,18.3,11,0.9301496913
61,300,2,28,11,0.9301496913
61,400,2,37.1,11,0.9301496913
61,500,2,46.7,11,0.9301496913
61,600,2,56.1,11,0.9301496913
61,700,2,65.5,11,0.9301496913
61,800,2,74.7,11,0.9301496913
61,900,2,84.2,11,0.9301496913
61,1000,2,93.1,11,0.9301496913
61,1100,2,102,11,0.9301496913
61,1200,2,111.3,11,0.9301496913
61,1300,2,120.6,11,0.9301496913
61,1400,2,129.7,11,0.9301496913
61,1500,2,138.9,11,0.9301496913
61,1600,2,147.9,11,0.9301496913
61,1700,2,157.2,11,0.9301496913
61,1800,2,165.8,11,0.9301496913
61,1900,2,175,11,0.9301496913
61,2000,2,184.6,11,0.9301496913
61,2100,2,193.9,11,0.9301496913
61,2200,2,202.9,11,0.9301496913
61,2300,2,212.5,11,0.9301496913
61,2400,2,221.7,11,0.9301496913
61,2500,2,230.5,11,0.9301496913
61,2600,2,239.9,11,0.9301496913
61,2700,2,249.3,11,0.9301496913
61,2800,2,258.5,11,0.9301496913
61,2900,2,267.9,11,0.9301496913
61,3000,2,277.1,11,0.9301496913
61,3100,2,286,11,0.9301496913
61,3200,2,295.3,11,0.9301496913
61,3300,2,304.2,11,0.9301496913
61,3400,2,313.3,11,0.9301496913
61,3500,2,322.7,11,0.9301496913
61,3600,2,332,11,0.9301496913
61,3700,2,341.8,11,0.9301496913
61,3800,2,351.3,11,0.9301496913
61,3900,2,360.3,11,0.9301496913
61,4000,2,368.5,11,0.9301496913
61,4100,2,377.5,11,0.9301496913
61,4200,2,386.7,11,0.9301496913
61,4300,2,395.8,11,0.9301496913
61,4400,2,404.7,11,0.9301496913
61,4500,2,413.7,11,0.9301496913
61,4600,2,422.6,11,0.9301496913
61,4700,2,431.8,11,0.9301496913
61,4800,2,441.2,11,0.9301496913
61,4900,2,450.3,11,0.9301496913
61,5000,2,459.2,11,0.9301496913
62,0,7,0,0,0.9049177356
62,100,7,8.4,86,0.9049177356
62,200,7,16.9,186,0.9049177356
62,300,7,26.2,286,0.9049177356
62,400,7,36,386,0.9049177356
62,500,7,45.4,486,0.9049177356
62,600,7,54.6,586,0.9049177356
62,700,7,63.3,686,0.9049177356
62,800,7,72.5,786,0.9049177356
62,900,7,81.8,886,0.9049177356
62,1000,7,91,986,0.9049177356
62,1100,7,100.4,1086,0.9049177356
62,1200,7,109.3,1186,0.9049177356
62,1300,7,118.4,1286,0.9049177356
62,1400,7,127.7,1386,0.9049177356
62,1500,7,137,1486,0.9049177356
62,1600,7,145.9,1586,0.9049177356
62,1700,7,154.5,1686,0.9049177356
62,1800,7,163.6,1786,0.9049177356
62,1900,7,172.8,1886,0.9049177356
62,2000,7,181.6,1986,0.9049177356
62,2100,7,190.7,2086,0.9049177356
62,2200,7,199.8,2186,0.9049177356
62,2300,7,208.4,2286,0.9049177356
62,2400,7,217.1,2386,0.9049177356
62,2500,7,226.3,2486,0.9049177356
62,2600,7,235.4,2586,0.9049177356
62,2700,7,244.3,2686,0.9049177356
62,2800,7,253.1,2786,0.9049177356
62,2900,7,261.8,2886,0.9049177356
62,3000,7,271.2,2986,0.9049177356
62,3100,7,280.4,3086,0.9049177356
62,3200,7,290,3186,0.9049177356
62,3300,7,299.7,3286,0.9049177356
62,3400,7,308.6,3386,0.9049177356
62,3500,7,317.6,3486,0.9049177356
62,3600,7,326.9,3586,0.9049177356
62,3700,7,336.1,3686,0.9049177356
62,3800,7,345.5,3786,0.9049177356
62,3900,7,354.6,3886,0.9049177356
62,4000,7,364.1,3986,0.9049177356
62,4100,7,373,4086,0.9049177356
62,4200,7,382.4,4186,0.9049177356
62,4300,7,391.4,4286,0.9049177356
62,4400,7,400.2,4386,0.9049177356
62,4500,7,409.2,4486,0.9049177356
62,4600,7,418.7,4586,0.9049177356
62,4700,7,427.6,4686,0.9049177356
62,4800,7,436.5,4786,0.9049177356
62,4900,7,446,4886,0.9049177356
62,5000,7,455.1,4986,0.9049177356
63,0,8,0,0,0.9732170885
63,100,8,9,86,0.9732170885
63,200,8,18.6,186,0.9732170885
63,300,8,28.5,286,0.9732170885
63,400,8,38.1,386,0.9732170885
63,500,8,47.9,486,0.9732170885
63,600,8,57.5,586,0.9732170885
63,700,8,67.3,686,0.9732170885
63,800,8,77.1,786,0.9732170885
63,900,8,86.8,886,0.9732170885
63,1000,8,96.7,986,0.9732170885
63,1100,8,106.5,1086,0.9732170885
63,1200,8,116,1186,0.9732170885
63,1300,8,125.7,1286,0.9732170885
63,1400,8,135.3,1386,0.9732170885
63,1500,8,144.9,1486,0.9732170885
63,1600,8,154.7,1586,0.9732170885
63,1700,8,164.7,1686,0.9732170885
63,1800,8,174.7,1786,0.9732170885
63,1900,8,184.5,1886,0.9732170885
63,2000,8,194.4,1986,0.9732170885
63,2100,8,203.9,2086,0.9732170885
63,2200,8,213.9,2186,0.9732170885
63,2300,8,223.7,2286,0.9732170885
63,2400,8,233.2,2386,0.9732170885
63,2500,8,242.9,2486,0.9732170885
63,2600,8,252.8,2586,0.9732170885
63,2700,8,262.7,2686,0.9732170885
63,2800,8,272.5,2786,0.9732170885
63,2900,8,282.3,2886,0.9732170885
63,3000,8,292.3,2986,0.9732170885
63,3100,8,302,3086,0.9732170885
63,3200,8,312,3186,0.9732170885
63,3300,8,321.7,3286,0.9732170885
63,3400,8,331.5,3386,0.9732170885
63,3500,8,341.1,3486,0.9732170885
63,3600,8,350.9,3586,0.9732170885
63,3700,8,360.7,3686,0.9732170885
63,3800,8,370.2,3786,0.9732170885
63,3900,8,379.7,3886,0.9732170885
63,4000,8,389.3,3986,0.9732170885
63,4100,8,398.8,4086,0.9732170885
63,4200,8,408.3,4186,0.9732170885
63,4300,8,418.1,4286,0.9732170885
63,4400,8,427.8,4386,0.9732170885
63,4500,8,437.6,4486,0.9732170885
63,4600,8,447.2,4586,0.9732170885
63,4700,8,457.1,4686,0.9732170885
63,4800,8,466.5,4786,0.9732170885
63,4900,8,476.1,4886,0.9732170885
63,5000,8,486,4986,0.9732170885
64,0,8,0,0,0.9603165944
64,100,8,8.8,67,0.9603165944
64,200,8,18.7,167,0.9603165944
64,300,8,28.3,267,0.9603165944
64,400,8,37.7,367,0.9603165944
64,500,8,46.7,467,0.9603165944
64,600,8,56.2,567,0.9603165944
64,700,8,65.7,667,0.9603165944
64,800,8,75.2,767,0.9603165944
64,900,8,84.8,867,0.9603165944
64,1000,8,94.2,967,0.9603165944
64,1100,8,103.4,1067,0.9603165944
64,1200,8,113.2,1167,0.9603165944
64,1300,8,123,1267,0.9603165944
64,1400,8,132.6,1367,0.9603165944
64,1500,8,142.2,1467,0.9603165944
64,1600,8,151.7,1567,0.9603165944
64,1700,8,161.2,1667,0.9603165944
64,1800,8,171,1767,0.9603165944
64,1900,8,180.5,1867,0.9603165944
64,2000,8,190.3,1967,0.9603165944
64,2100,8,199.9,2067,0.9603165944
64,2200,8,209.7,2167,0.9603165944
64,2300,8,218.9,2267,0.9603165944
64,2400,8,228.6,2367,0.9603165944
64,2500,8,238.3,2467,0.9603165944
64,2600,8,247.9,2567,0.9603165944
64,2700,8,257.6,2667,0.9603165944
64,2800,8,267,2767,0.9603165944
64,2900,8,276.4,2867,0.9603165944
64,3000,8,286,2967,0.9603165944
64,3100,8,295.7,3067,0.9603165944
64,3200,8,305.3,3167,0.9603165944
64,3300,8,314.8,3267,0.9603165944
64,3400,8,324.5,3367,0.9603165944
64,3500,8,334.2,3467,0.9603165944
64,3600,8,343.7,3567,0.9603165944
64,3700,8,353.4,3667,0.9603165944
64,3800,8,362.8,3767,0.9603165944
64,3900,8,372.3,3867,0.9603165944
64,4000,8,382,3967,0.9603165944
64,4100,8,391.7,4067,0.9603165944
64,4200,8,401.3,4167,0.9603165944
64,4300,8,410.9,4267,0.9603165944
64,4400,8,420.4,4367,0.9603165944
64,4500,8,430.1,4467,0.9603165944
64,4600,8,439.7,4567,0.9603165944
64,4700,8,449.6,4667,0.9603165944
64,4800,8,459.4,4767,0.9603165944
64,4900,8,469.2,4867,0.9603165944
64,5000,8,478.8,4967,0.9603165944
65,0,6,0,0,0.8517742547
65,100,6,6.8,2,0.8517742547
65,200,6,13.6,2,0.8517742547
65,300,6,19.6,2,0.8517742547
65,400,6,25.9,2,0.8517742547
65,500,6,31.9,2,0.8517742547
65,600,6,38.3,2,0.8517742547
65,700,6,45.4,2,0.8517742547
65,800,6,51.3,2,0.8517742547
65,900,6,58.5,2,0.8517742547
65,1000,6,65,2,0.8517742547
65,1100,6,71.9,2,0.8517742547
65,1200,6,79.1,2,0.8517742547
65,1300,6,85.6,2,0.8517742547
65,1400,6,91.2,2,0.8517742547
65,1500,6,97.1,2,0.8517742547
65,1600,6,103.7,2,0.8517742547
65,1700,6,110.4,2,0.8517742547
65,1800,6,117,2,0.8517742547
65,1900,6,122.9,2,0.8517742547
65,2000,6,129.4,2,0.8517742547
65,2100,6,136.6,2,0.8517742547
65,2200,6,142.3,2,0.8517742547
65,2300,6,149,2,0.8517742547
65,2400,6,155.6,2,0.8517742547
65,2500,6,162.1,2,0.8517742547
65,2600,6,168.7,2,0.8517742547
65,2700,6,175.3,2,0.8517742547
65,2800,6,180.9,2,0.8517742547
65,2900,6,188.3,2,0.8517742547
65,3000,6,195,2,0.8517742547
65,3100,6,201.2,2,0.8517742547
65,3200,6,207.2,2,0.8517742547
65,3300,6,213.8,2,0.8517742547
65,3400,6,219.6,2,0.8517742547
65,3500,6,226.1,2,0.8517742547
65,3600,6,232.5,2,0.8517742547
65,3700,6,238.8,2,0.8517742547
65,3800,6,245.4,2,0.8517742547
65,3900,6,251.8,2,0.8517742547
65,4000,6,258.3,2,0.8517742547
65,4100,6,264.9,2,0.8517742547
65,4200,6,271.9,2,0.8517742547
65,4300,6,278.7,2,0.8517742547
65,4400,6,285.4,2,0.8517742547
65,4500,6,292.4,2,0.8517742547
65,4600,6,298.5,2,0.8517742547
65,4700,6,305.6,2,0.8517742547
65,4800,6,312.5,2,0.8517742547
65,4900,6,319.8,2,0.8517742547
65,5000,6,325.5,2,0.8517742547
66,0,7,0,0,0.9677396649
66,100,7,8.7,1,0.9677396649
66,200,7,17.9,1,0.9677396649
66,300,7,27.2,1,0.9677396649
66,400,7,36.1,1,0.9677396649
66,500,7,45.8,1,0.9677396649
66,600,7,55.6,1,0.9677396649
66,700,7,65.2,1,0.9677396649
66,800,7,74.9,1,0.9677396649
66,900,7,84.6,1,0.9677396649
66,1000,7,94.2,1,0.9677396649
66,1100,7,103.7,1,0.9677396649
66,1200,7,113.3,1,0.9677396649
66,1300,7,122.5,1,0.9677396649
66,1400,7,132.2,1,0.9677396649
66,1500,7,141.8,1,0.9677396649
66,1600,7,151.4,1,0.9677396649
66,1700,7,160.5,1,0.9677396649
66,1800,7,170.1,1,0.9677396649
66,1900,7,179.7,1,0.9677396649
66,2000,7,189.4,1,0.9677396649
66,2100,7,199,1,0.9677396649
66,2200,7,208.5,1,0.9677396649
66,2300,7,217.8,1,0.9677396649
66,2400,7,227.1,1,0.9677396649
66,2500,7,236.6,1,0.9677396649
66,2600,7,246.2,1,0.9677396649
66,2700,7,256,1,0.9677396649
66,2800,7,265.8,1,0.9677396649
66,2900,7,275.5,1,0.9677396649
66,3000,7,284.5,1,0.9677396649
66,3100,7,294.1,1,0.9677396649
66,3200,7,303.6,1,0.9677396649
66,3300,7,313,1,0.9677396649
66,3400,7,322,1,0.9677396649
66,3500,7,331.3,1,0.9677396649
66,3600,7,340.8,1,0.9677396649
66,3700,7,350.3,1,0.9677396649
66,3800,7,359.8,1,0.9677396649
66,3900,7,368.9,1,0.9677396649
66,4000,7,378.4,1,0.9677396649
66,4100,7,387.9,1,0.9677396649
66,4200,7,397.1,1,0.9677396649
66,4300,7,406.7,1,0.9677396649
66,4400,7,416,1,0.9677396649
66,4500,7,425.7,1,0.9677396649
66,4600,7,435.2,1,0.9677396649
66,4700,7,444.7,1,0.9677396649
66,4800,7,454,1,0.9677396649
66,4900,7,463.2,1,0.9677396649
66,5000,7,472.8,1,0.9677396649
67,0,7,0,0,0.9669520932
67,100,7,9.3,76,0.9669520932
67,200,7,18.9,167,0.9669520932
67,300,7,28.6,267,0.9669520932
67,400,7,38.4,367,0.9669520932
67,500,7,47.8,467,0.9669520932
67,600,7,57.7,567,0.9669520932
67,700,7,67.3,667,0.9669520932
67,800,7,76.8,767,0.9669520932
67,900,7,86.5,867,0.9669520932
67,1000,7,96.3,967,0.9669520932
67,1100,7,106.2,1067,0.9669520932
67,1200,7,115.8,1167,0.9669520932
67,1300,7,125.2,1267,0.9669520932
67,1400,7,134.9,1367,0.9669520932
67,1500,7,144.6,1467,0.9669520932
67,1600,7,154.2,1567,0.9669520932
67,1700,7,163.8,1667,0.9669520932
67,1800,7,173.7,1767,0.9669520932
67,1900,7,183.4,1867,0.9669520932
67,2000,7,193.3,1967,0.9669520932
67,2100,7,202.7,2067,0.9669520932
67,2200,7,212.3,2167,0.9669520932
67,2300,7,222,2267,0.9669520932
67,2400,7,231.7,2367,0.9669520932
67,2500,7,241.4,2467,0.9669520932
67,2600,7,250.9,2567,0.9669520932
67,2700,7,260.8,2667,0.9669520932
67,2800,7,270.7,2767,0.9669520932
67,2900,7,280.5,2867,0.9669520932
67,3000,7,290,2967,0.9669520932
67,3100,7,299.7,3067,0.9669520932
67,3200,7,309.4,3167,0.9669520932
67,3300,7,318.9,3267,0.9669520932
67,3400,7,328.5,3367,0.9669520932
67,3500,7,338.2,3467,0.9669520932
67,3600,7,347.7,3567,0.9669520932
67,3700,7,357.1,3667,0.9669520932
67,3800,7,366.9,3767,0.9669520932
67,3900,7,376.4,3867,0.9669520932
67,4000,7,386.1,3967,0.9669520932
67,4100,7,395.7,4067,0.9669520932
67,4200,7,405.4,4167,0.9669520932
67,4300,7,415.3,4267,0.9669520932
67,4400,7,424.5,4367,0.9669520932
67,4500,7,434.4,4467,0.9669520932
67,4600,7,443.9,4567,0.9669520932
67,4700,7,453.8,4667,0.9669520932
67,4800,7,463.4,4767,0.9669520932
67,4900,7,473.1,4867,0.9669520932
67,5000,7,482.7,4967,0.9669520932
68,0,4,0,0,0.9432317124
68,100,4,9,84,0.9432317124
68,200,4,18.7,184,0.9432317124
68,300,4,27.3,284,0.9432317124
68,400,4,36.5,384,0.9432317124
68,500,4,46,484,0.9432317124
68,600,4,55.2,584,0.9432317124
68,700,4,64.3,684,0.9432317124
68,800,4,73.7,784,0.9432317124
68,900,4,83,884,0.9432317124
68,1000,4,92.3,984,0.9432317124
68,1100,4,101.7,1084,0.9432317124
68,1200,4,111.5,1184,0.9432317124
68,1300,4,120.6,1284,0.9432317124
68,1400,4,129.8,1384,0.9432317124
68,1500,4,139.4,1484,0.9432317124
68,1600,4,148.8,1584,0.9432317124
68,1700,4,158.5,1684,0.9432317124
68,1800,4,168.1,1784,0.9432317124
68,1900,4,177.3,1884,0.9432317124
68,2000,4,186.9,1984,0.9432317124
68,2100,4,196.5,2084,0.9432317124
68,2200,4,206.2,2184,0.9432317124
68,2300,4,215.7,2284,0.9432317124
68,2400,4,225.2,2384,0.9432317124
68,2500,4,234.7,2484,0.9432317124
68,2600,4,243.7,2584,0.9432317124
68,2700,4,253.2,2684,0.9432317124
68,2800,4,262.8,2784,0.9432317124
68,2900,4,271.8,2884,0.9432317124
68,3000,4,280.8,2984,0.9432317124
68,3100,4,290.3,3084,0.9432317124
68,3200,4,299.7,3184,0.9432317124
68,3300,4,309.2,3284,0.9432317124
68,3400,4,318.6,3384,0.9432317124
68,3500,4,328.1,3484,0.9432317124
68,3600,4,337.7,3584,0.9432317124
68,3700,4,347.5,3684,0.9432317124
68,3800,4,357.2,3784,0.9432317124
68,3900,4,366.8,3884,0.9432317124
68,4000,4,376.3,3984,0.9432317124
68,4100,4,385.4,4084,0.9432317124
68,4200,4,394.6,4184,0.9432317124
68,4300,4,404.1,4284,0.9432317124
68,4400,4,413.1,4384,0.9432317124
68,4500,4,422.9,4484,0.9432317124
68,4600,4,432,4584,0.9432317124
68,4700,4,441.6,4684,0.9432317124
68,4800,4,451.2,4784,0.9432317124
68,4900,4,460.6,4884,0.9432317124
68,5000,4,470,4984,0.9432317124
69,0,8,0,0,0.9851797704
69,100,8,9,78,0.9851797704
69,200,8,19,178,0.9851797704
69,300,8,28.8,278,0.9851797704
69,400,8,38.6,378,0.9851797704
69,500,8,48.5,478,0.9851797704
69,600,8,58.2,578,0.9851797704
69,700,8,68.2,678,0.9851797704
69,800,8,77.9,778,0.9851797704
69,900,8,87.9,878,0.9851797704
69,1000,8,97.8,978,0.9851797704
69,1100,8,107.6,1078,0.9851797704
69,1200,8,117.5,1178,0.9851797704
69,1300,8,127.4,1278,0.9851797704
69,1400,8,137.2,1378,0.9851797704
69,1500,8,147.2,1478,0.9851797704
69,1600,8,156.9,1578,0.9851797704
69,1700,8,166.9,1678,0.9851797704
69,1800,8,176.9,1778,0.9851797704
69,1900,8,186.6,1878,0.9851797704
69,2000,8,196.4,1978,0.9851797704
69,2100,8,206.1,2078,0.9851797704
69,2200,8,215.8,2178,0.9851797704
69,2300,8,225.6,2278,0.9851797704
69,2400,8,235.5,2378,0.9851797704
69,2500,8,245.1,2478,0.9851797704
69,2600,8,255,2578,0.9851797704
69,2700,8,265,2678,0.9851797704
69,2800,8,274.9,2778,0.9851797704
69,2900,8,284.9,2878,0.9851797704
69,3000,8,294.7,2978,0.9851797704
69,3100,8,304.6,3078,0.9851797704
69,3200,8,314.6,3178,0.9851797704
69,3300,8,324.5,3278,0.9851797704
69,3400,8,334.4,3378,0.9851797704
69,3500,8,344.4,3478,0.9851797704
69,3600,8,354,3578,0.9851797704
69,3700,8,363.9,3678,0.9851797704
69,3800,8,373.7,3778,0.9851797704
69,3900,8,383.5,3878,0.9851797704
69,4000,8,393.4,3978,0.9851797704
69,4100,8,403.1,4078,0.9851797704
69,4200,8,412.9,4178,0.9851797704
69,4300,8,422.5,4278,0.9851797704
69,4400,8,432.3,4378,0.9851797704
69,4500,8,441.8,4478,0.9851797704
69,4600,8,451.8,4578,0.9851797704
69,4700,8,461.5,4678,0.9851797704
69,4800,8,471.4,4778,0.9851797704
69,4900,8,481.2,4878,0.9851797704
69,5000,8,490.9,4978,0.9851797704
70,0,5,0,0,0.9099068964
70,100,5,7.8,87,0.9099068964
70,200,5,17.3,187,0.9099068964
70,300,5,26.1,287,0.9099068964
70,400,5,35.2,387,0.9099068964
70,500,5,44.3,487,0.9099068964
70,600,5,53.9,587,0.9099068964
70,700,5,62.9,687,0.9099068964
70,800,5,71.5,787,0.9099068964
70,900,5,80.8,887,0.9099068964
70,1000,5,89.8,987,0.9099068964
70,1100,5,98.8,1087,0.9099068964
70,1200,5,108,1187,0.9099068964
70,1300,5,116.7,1287,0.9099068964
70,1400,5,125.4,1387,0.9099068964
70,1500,5,134.5,1487,0.9099068964
70,1600,5,143.8,1587,0.9099068964
70,1700,5,152.6,1687,0.9099068964
70,1800,5,161.8,1787,0.9099068964
70,1900,5,170.4,1887,0.9099068964
70,2000,5,179.6,1987,0.9099068964
70,2100,5,188.7,2087,0.9099068964
70,2200,5,197.5,2187,0.9099068964
70,2300,5,206.2,2287,0.9099068964
70,2400,5,215,2387,0.9099068964
70,2500,5,224,2487,0.9099068964
70,2600,5,233.5,2587,0.9099068964
70,2700,5,242.4,2687,0.9099068964
70,2800,5,251.1,2787,0.9099068964
70,2900,5,260.3,2887,0.9099068964
70,3000,5,269.5,2987,0.9099068964
70,3100,5,278.5,3087,0.9099068964
70,3200,5,287.5,3187,0.9099068964
70,3300,5,296.3,3287,0.9099068964
70,3400,5,305.4,3387,0.9099068964
70,3500,5,314.5,3487,0.9099068964
70,3600,5,324,3587,0.9099068964
70,3700,5,333.4,3687,0.9099068964
70,3800,5,342.3,3787,0.9099068964
70,3900,5,351.2,3887,0.9099068964
70,4000,5,360.1,3987,0.9099068964
70,4100,5,369.3,4087,0.9099068964
70,4200,5,378.3,4187,0.9099068964
70,4300,5,387.6,4287,0.9099068964
70,4400,5,397.1,4387,0.9099068964
70,4500,5,406.4,4487,0.9099068964
70,4600,5,415.6,4587,0.9099068964
70,4700,5,425,4687,0.9099068964
70,4800,5,433.8,4787,0.9099068964
70,4900,5,442.8,4887,0.9099068964
70,5000,5,451.8,4987,0.9099068964
71,0,8,0,0,0.8895702972
71,100,8,8.4,81,0.8895702972
71,200,8,17.3,181,0.8895702972
71,300,8,25.6,281,0.8895702972
71,400,8,34.4,381,0.8895702972
71,500,8,43.4,481,0.8895702972
71,600,8,52.6,581,0.8895702972
71,700,8,61.5,681,0.8895702972
71,800,8,70.6,781,0.8895702972
71,900,8,79.8,881,0.8895702972
71,1000,8,88.5,981,0.8895702972
71,1100,8,97.1,1081,0.8895702972
71,1200,8,106.1,1181,0.8895702972
71,1300,8,114.7,1281,0.8895702972
71,1400,8,123.5,1381,0.8895702972
71,1500,8,132.5,1481,0.8895702972
71,1600,8,141.7,1581,0.8895702972
71,1700,8,150.5,1681,0.8895702972
71,1800,8,159,1781,0.8895702972
71,1900,8,167.5,1881,0.8895702972
71,2000,8,176.4,1981,0.8895702972
71,2100,8,185.4,2081,0.8895702972
71,2200,8,194.1,2181,0.8895702972
71,2300,8,203.3,2281,0.8895702972
71,2400,8,212.3,2381,0.8895702972
71,2500,8,221.3,2481,0.8895702972
71,2600,8,230.6,2581,0.8895702972
71,2700,8,238.6,2681,0.8895702972
